p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.86811603825134e-78,-0.337756572664025,0.996,0.995,8.41922536119113e-74,CD8-LAYN,RPS27A
1.62967234155359e-77,-0.367421476272452,0.989,0.989,7.34460730891373e-73,CD8-LAYN,RPS23
1.82165749204602e-77,-0.720909526588132,0.538,0.737,8.20984598515298e-73,CD8-LAYN,S100A10
9.41449584899995e-77,-0.490972348086647,0.945,0.966,4.2429249892273e-72,CD8-LAYN,RPLP0
2.50767926435188e-76,0.917703605236536,0.141,0.038,1.1301608908581e-71,CD8-LAYN,TRAV13-2
4.99750903179852e-76,-0.438932027032134,0.966,0.964,2.25227737045096e-71,CD8-LAYN,RPL5
5.5738731249692e-76,0.546652069313002,0.52,0.28,2.51203313996112e-71,CD8-LAYN,HLA-DQA1
1.34388851529133e-75,-0.412726950513758,0.98,0.983,6.05663676071496e-71,CD8-LAYN,RPS13
1.87433575457169e-75,-0.62078167265825,0.74,0.818,8.44725637870368e-71,CD8-LAYN,FXYD5
3.41926842264245e-75,-0.429535766520694,0.993,0.992,1.5409958927165e-70,CD8-LAYN,TPT1
8.29533937041404e-75,0.544968641614531,0.399,0.198,3.7385435474582e-70,CD8-LAYN,TOX
1.50388623812806e-73,0.488096112785057,0.912,0.832,6.77771449799556e-69,CD8-LAYN,ARPC2
1.7938386267365e-73,0.602352786395584,0.543,0.316,8.08447192297606e-69,CD8-LAYN,APOBEC3C
1.99978826372187e-73,0.36688084373911,0.171,0.053,9.01264574694171e-69,CD8-LAYN,ABCA2
9.99031604648167e-72,1.03758971058379,0.253,0.099,4.50243563582836e-67,CD8-LAYN,XCL1
1.74259235658674e-71,-1.84316818412829,0.108,0.328,7.85351523266512e-67,CD8-LAYN,GZMK
5.1084770416394e-71,0.64356614364699,0.483,0.282,2.30228843312604e-66,CD8-LAYN,IL2RB
9.63878498834281e-71,0.691197575813607,0.747,0.555,4.34400761854634e-66,CD8-LAYN,DUSP4
2.11799105871917e-69,0.50987119242359,0.41,0.211,9.54536210343556e-65,CD8-LAYN,HLA-DMA
1.57694662274635e-68,0.562258755279002,0.463,0.257,7.10698303939325e-64,CD8-LAYN,LYST
9.85138386090602e-68,-0.490151835968026,0.934,0.951,4.43982167843312e-63,CD8-LAYN,RPL38
9.96933471487828e-68,0.454320182181184,0.163,0.051,4.49297976930134e-63,CD8-LAYN,HMOX1
1.85535736746948e-67,0.621575291331677,0.749,0.571,8.36172458371143e-63,CD8-LAYN,SAMSN1
1.96726228270025e-67,0.630027175316913,0.363,0.183,8.86605765567349e-63,CD8-LAYN,BCL2L11
3.49323518002431e-67,0.46966209807871,0.884,0.769,1.57433123093336e-62,CD8-LAYN,EVL
5.62707333307944e-67,0.261342056233942,1,0.998,2.53600940975224e-62,CD8-LAYN,HLA-B
8.14639903636942e-67,0.656256398192252,0.571,0.374,3.67141911771097e-62,CD8-LAYN,PTPN7
1.1435321925577e-66,0.623074991154682,0.622,0.405,5.15367088541906e-62,CD8-LAYN,PHLDA1
5.24662722038566e-66,0.498274164123953,0.203,0.075,2.36454995568341e-61,CD8-LAYN,NCR3
5.90492885673836e-66,0.596131070829096,0.392,0.205,2.66123333715484e-61,CD8-LAYN,CHST12
6.23319077654961e-65,-0.341884459886174,0.984,0.98,2.80917441917538e-60,CD8-LAYN,RPL8
7.65586027687975e-65,-0.848329244522026,0.031,0.227,3.45034310958417e-60,CD8-LAYN,CD40LG
1.12895058847425e-64,0.431960398864761,0.18,0.062,5.08795451213573e-60,CD8-LAYN,CD9
2.33106730073238e-64,0.511222605663379,0.29,0.132,1.05056541109407e-59,CD8-LAYN,AHI1
2.71151141536967e-64,0.279916888756676,0.117,0.031,1.2220239646788e-59,CD8-LAYN,HECTD2
4.23587140926933e-64,0.559928547436586,0.742,0.568,1.9090225267295e-59,CD8-LAYN,CD96
7.13549995626386e-64,0.298052289744275,0.133,0.038,3.21582712028899e-59,CD8-LAYN,LIMK1
1.02882690992389e-63,-0.713035675166968,0.079,0.289,4.63671711764499e-59,CD8-LAYN,TC2N
1.64591442540294e-63,0.533146541509183,0.373,0.194,7.41780713240597e-59,CD8-LAYN,ITGB7
1.70403231372797e-63,0.612450119569478,0.692,0.528,7.67973283150923e-59,CD8-LAYN,PGAM1
2.01875879461184e-62,-0.974896020235934,0.086,0.29,9.09814213555665e-58,CD8-LAYN,SELL
2.3830695295943e-62,-0.696855691017144,0.093,0.302,1.07400177559756e-57,CD8-LAYN,CD28
3.28551500949915e-62,0.458016960458373,0.11,0.028,1.48071590448108e-57,CD8-LAYN,TRGV2
3.46659264171089e-62,0.518999706695143,0.69,0.481,1.56232397176627e-57,CD8-LAYN,LINC00152
3.69028455496173e-62,0.551777971692061,0.951,0.857,1.66313744323015e-57,CD8-LAYN,RGS1
3.32003812773917e-61,0.578008151625089,0.656,0.471,1.49627478340949e-56,CD8-LAYN,ADGRE5
3.61042471732416e-61,0.543172216204017,0.59,0.372,1.62714621160365e-56,CD8-LAYN,CTLA4
4.12867897903108e-61,0.472325253577754,0.279,0.127,1.86071304226973e-56,CD8-LAYN,FUT8
4.7866546321867e-61,0.663956685901297,0.508,0.325,2.1572495096339e-56,CD8-LAYN,CCND2
4.72105322040857e-60,-0.723168085256296,0.059,0.253,2.12768426537373e-55,CD8-LAYN,LEF1
2.93990228226125e-59,0.360217584450511,0.132,0.039,1.3249551605695e-54,CD8-LAYN,TSPAN13
8.20668552561186e-59,-0.295082812476219,0.987,0.988,3.69858903268275e-54,CD8-LAYN,RPL35A
9.29979687950252e-59,0.524277765681789,0.262,0.118,4.19123245765419e-54,CD8-LAYN,SNAP47
1.90953452459677e-58,-0.413135818434227,0.96,0.972,8.60589019545272e-54,CD8-LAYN,RPS21
4.42161967213085e-58,0.403166164478614,0.238,0.1,1.99273555383593e-53,CD8-LAYN,BCAS4
4.43852187479523e-58,-0.265999620755097,0.993,0.995,2.00035303853271e-53,CD8-LAYN,RPS15A
9.80797914847905e-58,0.528202715392724,0.761,0.612,4.42026004263654e-53,CD8-LAYN,PARK7
2.060858895499e-57,-0.292529149130054,0.998,0.999,9.28787887023491e-53,CD8-LAYN,RPLP1
2.07513713940984e-57,-0.312285478115539,0.997,0.994,9.35222805989227e-53,CD8-LAYN,RPS4X
4.42812777035252e-57,0.562802007515727,0.42,0.237,1.99566862354247e-52,CD8-LAYN,CAPG
1.3530599128726e-56,-0.609835956104473,0.903,0.931,6.09797041533424e-52,CD8-LAYN,TXNIP
4.23778097306673e-56,0.413033073604077,0.203,0.081,1.90988312894171e-51,CD8-LAYN,CHRM3-AS2
5.08481807562733e-56,-1.36244385962343,0.099,0.288,2.29162581032373e-51,CD8-LAYN,TNFRSF4
1.89208886836059e-55,0.387890724039237,0.184,0.07,8.5272661119275e-51,CD8-LAYN,SARDH
7.86486522810913e-55,-0.34384195468273,0.987,0.989,3.54453746100422e-50,CD8-LAYN,RPS2
8.04541558324412e-55,0.405346661600175,0.203,0.083,3.62590789505646e-50,CD8-LAYN,CAMK1
9.28829734234752e-55,0.523294801555355,0.332,0.174,4.18604984624918e-50,CD8-LAYN,NDFIP2
3.52460910677284e-54,0.568970935628071,0.485,0.298,1.58847083224039e-49,CD8-LAYN,BLOC1S1
4.48607102766319e-54,-0.809903622595232,0.141,0.334,2.02178249074725e-49,CD8-LAYN,SOCS3
9.7779727971947e-54,0.398894578860439,0.22,0.094,4.40673678023971e-49,CD8-LAYN,ARL3
1.31375739719768e-53,-0.347349123092614,0.987,0.988,5.9208418376905e-49,CD8-LAYN,RPL37
2.24740585271853e-53,0.317914050895956,0.187,0.071,1.01286086970319e-48,CD8-LAYN,PECAM1
1.00818295910268e-52,-0.300288542033633,0.999,0.997,4.54367896008395e-48,CD8-LAYN,RPL41
1.026377697513e-52,0.503754458373486,0.349,0.187,4.62567900715161e-48,CD8-LAYN,ABI3
1.93116880694027e-52,0.560381786226585,0.47,0.291,8.7033915791184e-48,CD8-LAYN,PDE4D
3.36958774121017e-52,0.485159219529122,0.474,0.293,1.5186058032086e-47,CD8-LAYN,IFI27L2
4.62313815423659e-52,0.386618131625844,0.212,0.09,2.08355590335135e-47,CD8-LAYN,MPST
7.61775205682948e-52,-0.315446704342942,0.999,0.997,3.43316849697191e-47,CD8-LAYN,RPS27
1.3727087049237e-51,-0.69157284732621,0.154,0.345,6.18652359135012e-47,CD8-LAYN,FCMR
1.41231146451974e-51,0.267703977282544,0.121,0.037,6.36500530829756e-47,CD8-LAYN,SLC27A3
1.7470371457409e-51,-0.598186468378996,0.125,0.318,7.87354700842509e-47,CD8-LAYN,CCDC109B
1.98877557598993e-51,0.497000363641198,0.266,0.127,8.9630137658714e-47,CD8-LAYN,SYTL2
6.20169192322754e-51,0.563850040844667,0.849,0.726,2.79497851596019e-46,CD8-LAYN,TRBC2
1.36642704820178e-50,0.487617021476123,0.28,0.139,6.1582134208358e-46,CD8-LAYN,GNPTAB
1.30512582473747e-49,-0.785201837315236,0.639,0.755,5.88194106692683e-45,CD8-LAYN,SAT1
1.49762929290395e-49,-0.874371505158447,0.07,0.24,6.74951569725953e-45,CD8-LAYN,CCR7
3.70768365296564e-49,-0.34154474387967,0.96,0.97,1.67097886871855e-44,CD8-LAYN,RPSA
1.41873200422783e-48,0.395265426720257,0.275,0.135,6.39394139665397e-44,CD8-LAYN,PLSCR1
1.64859805815119e-48,0.480128387164633,0.203,0.087,7.4299017284758e-44,CD8-LAYN,CSF1
2.36265236722728e-48,0.410968452024848,0.771,0.619,1.06480016886199e-43,CD8-LAYN,SEPT7
6.95405125643414e-48,0.258442272440336,0.114,0.036,3.13405182024974e-43,CD8-LAYN,KCNK5
1.01612545581963e-47,-0.44863015633771,0.888,0.92,4.57947420428789e-43,CD8-LAYN,PABPC1
1.37610733329032e-47,0.393395332005023,0.853,0.779,6.20184052967283e-43,CD8-LAYN,RHOA
2.48189426080461e-47,-0.689818452352318,0.254,0.443,1.11854010545942e-42,CD8-LAYN,GIMAP7
4.2788375898139e-47,-0.586256294212196,0.878,0.923,1.92838652497733e-42,CD8-LAYN,JUNB
8.03827357790295e-47,0.406455101881542,0.23,0.107,3.6226891360893e-42,CD8-LAYN,CLSTN3
8.83474631065999e-47,0.406705542477452,0.947,0.894,3.98164346728825e-42,CD8-LAYN,CD74
1.38618453053317e-46,0.267479985360173,0.131,0.044,6.24725644220688e-42,CD8-LAYN,KLRK1
1.45470362819305e-46,0.652843033345659,0.733,0.597,6.55605831154042e-42,CD8-LAYN,MT2A
2.06663561585035e-46,0.460344180100023,0.563,0.401,9.31391339351437e-42,CD8-LAYN,PRDX6
2.91271025035816e-46,0.524344828858972,0.488,0.323,1.31270025563142e-41,CD8-LAYN,IVNS1ABP
6.37041026843641e-46,0.48701194458276,0.527,0.352,2.87101649977892e-41,CD8-LAYN,RUNX3
6.86287918308958e-46,0.511923003251542,0.781,0.674,3.09296239023481e-41,CD8-LAYN,CALR
9.7338441961584e-46,-0.645629113318868,0.259,0.441,4.38684890232467e-41,CD8-LAYN,PBXIP1
2.18000098877574e-45,0.452381258169507,0.553,0.383,9.8248284562145e-41,CD8-LAYN,PRDX5
2.25253832499706e-45,-0.758431438855879,0.251,0.428,1.01517397230968e-40,CD8-LAYN,AIM1
2.94512684325317e-45,0.5085910697218,0.461,0.301,1.32730976571734e-40,CD8-LAYN,TLN1
3.23130611132826e-45,0.527122792801697,0.492,0.333,1.45628503825342e-40,CD8-LAYN,SLC7A5
3.42366479784564e-45,0.500066080088348,0.58,0.42,1.54297725109308e-40,CD8-LAYN,ANXA5
3.60843142573122e-45,0.46122530251809,0.286,0.15,1.62624787494854e-40,CD8-LAYN,ASXL2
5.06438009795034e-45,0.47541564651825,0.787,0.674,2.28241482254426e-40,CD8-LAYN,CD3G
5.56715791337365e-45,0.253982146575568,0.123,0.042,2.50900672839924e-40,CD8-LAYN,ADCY3
5.63863511994923e-45,0.285584135565411,0.153,0.058,2.54122007585872e-40,CD8-LAYN,ATP10D
5.96705419349995e-45,0.28479342080053,0.967,0.939,2.68923198392656e-40,CD8-LAYN,SERF2
8.39869351420852e-45,0.492964806460165,0.287,0.15,3.7851231929835e-40,CD8-LAYN,TRG-AS1
1.02541892441321e-44,0.435954416115124,0.301,0.161,4.62135800854544e-40,CD8-LAYN,TBCD
1.5411502166458e-44,-0.317393344791563,0.918,0.934,6.94565579637931e-40,CD8-LAYN,GNB2L1
1.54145934163029e-44,0.341420165362746,0.108,0.034,6.94704896085937e-40,CD8-LAYN,KLRC3
2.50547377759317e-44,-0.301051857078399,0.992,0.989,1.12916692208569e-39,CD8-LAYN,RPL23A
4.63400284519182e-44,-0.481447092828024,0.043,0.195,2.08845240227105e-39,CD8-LAYN,SORL1
6.23997178156808e-44,0.30671134913438,0.197,0.086,2.8122304825171e-39,CD8-LAYN,AGFG1
8.08387358610402e-44,0.498211405117506,0.641,0.493,3.64324014778536e-39,CD8-LAYN,LCP2
1.65483222747035e-43,0.284120871185038,0.138,0.051,7.45799788276335e-39,CD8-LAYN,ANKRD35
4.75432812358948e-43,0.293535178240559,0.151,0.058,2.14268059873931e-38,CD8-LAYN,IL18RAP
7.42335583435013e-43,-0.749607773315291,0.062,0.214,3.34555800742492e-38,CD8-LAYN,SESN1
7.81464115182108e-43,0.380595759868734,0.915,0.825,3.52190247430272e-38,CD8-LAYN,CD2
8.96767550287017e-43,-0.922814060674716,0.132,0.296,4.04155199563353e-38,CD8-LAYN,LMNA
9.02083279900549e-43,0.381551926711717,0.271,0.139,4.06550892585579e-38,CD8-LAYN,IGFLR1
9.81281806531867e-43,0.303035883563292,0.161,0.065,4.42244084567782e-38,CD8-LAYN,SCCPDH
1.18324862020759e-42,0.32622467014593,0.154,0.061,5.33266488155156e-38,CD8-LAYN,SCPEP1
1.32949681935303e-42,0.447043511460867,0.7,0.567,5.99177626546021e-38,CD8-LAYN,MSN
1.36601795297916e-42,0.33649575358354,0.181,0.078,6.15636971048647e-38,CD8-LAYN,INPP5F
1.4035656573335e-42,-0.331494923940694,0.954,0.956,6.3255897044706e-38,CD8-LAYN,RPS5
1.67505256480862e-42,-0.500393475472316,0.04,0.188,7.54912689907949e-38,CD8-LAYN,TCF7
2.03374525594828e-42,0.487497597421325,0.521,0.362,9.16568311950772e-38,CD8-LAYN,IKZF3
2.16601607660442e-42,0.469236913246581,0.44,0.283,9.76180125404078e-38,CD8-LAYN,PAG1
3.17091485780773e-42,0.340441277674453,0.177,0.075,1.42906790811679e-37,CD8-LAYN,CD38
5.51462079493349e-42,0.402136869377054,0.325,0.184,2.48532929986062e-37,CD8-LAYN,PPM1M
7.00799159700372e-42,0.547678586541418,0.458,0.304,3.15836165293763e-37,CD8-LAYN,SNX9
9.83501570134024e-42,0.449451994587243,0.584,0.421,4.43244487628002e-37,CD8-LAYN,SRI
1.44957927590829e-41,-0.361943167924006,0.918,0.934,6.53296388066347e-37,CD8-LAYN,RPL4
1.95927187855999e-41,0.449754316459087,0.67,0.511,8.83004650229417e-37,CD8-LAYN,CLEC2D
2.45969804024988e-41,0.453342149186486,0.356,0.206,1.10853671277981e-36,CD8-LAYN,SLA2
1.02020771305945e-40,0.516483755981711,0.218,0.103,4.59787212121633e-36,CD8-LAYN,CCL20
2.07356707291752e-40,0.331700787396989,0.876,0.779,9.3451520842247e-36,CD8-LAYN,CLIC1
2.22895742570898e-40,0.478623431832614,0.702,0.568,1.00454653261852e-35,CD8-LAYN,SLA
3.23904238561377e-40,-0.321302493400994,0.942,0.946,1.45977162234841e-35,CD8-LAYN,RPL22
3.70262329099903e-40,0.516895394373162,0.221,0.105,1.66869826478744e-35,CD8-LAYN,TRGC2
6.70053955598927e-40,-0.573531966419717,0.156,0.32,3.01979916709324e-35,CD8-LAYN,SAMHD1
9.3553265562178e-40,0.298470632506456,0.945,0.904,4.21625857235624e-35,CD8-LAYN,CD3E
9.82919270975594e-40,-0.415507878045986,1,0.998,4.42982057043281e-35,CD8-LAYN,MALAT1
1.12465183017862e-39,-0.493892978850581,0.027,0.16,5.068580868249e-35,CD8-LAYN,KLF3
1.14029045064926e-39,-0.257137113444974,0.979,0.978,5.13906100298609e-35,CD8-LAYN,RPS9
1.42827334439046e-39,0.264610858283546,0.97,0.945,6.43694230849893e-35,CD8-LAYN,CFL1
1.66859850829857e-39,0.275231283299613,0.146,0.058,7.5200397572e-35,CD8-LAYN,SQLE
1.9491023738765e-39,-0.527090268925856,0.181,0.349,8.78421457858662e-35,CD8-LAYN,CMTM7
2.96363857861178e-39,0.394973396026935,0.239,0.121,1.33565263460876e-34,CD8-LAYN,CARS
8.4691803611475e-39,0.365204326855757,0.324,0.186,3.81689020516196e-34,CD8-LAYN,CD2BP2
9.16877934041293e-39,0.436315464364871,0.563,0.415,4.1321854731373e-34,CD8-LAYN,ARHGAP9
9.33051904824587e-39,0.342947954613577,0.209,0.1,4.20507832466345e-34,CD8-LAYN,TSPAN17
3.53138716700647e-38,0.390635020314135,0.696,0.545,1.59152556842648e-33,CD8-LAYN,PSMB8
4.03014901021667e-38,-0.263424357523818,0.989,0.985,1.81630755592445e-33,CD8-LAYN,RPL18
5.04434785293388e-38,0.359412910732869,0.86,0.752,2.27338669036024e-33,CD8-LAYN,IL2RG
6.34478189604821e-38,-0.274078886725198,0.981,0.974,2.85946630491101e-33,CD8-LAYN,RPL35
8.28590998252458e-38,0.31936269788406,0.188,0.086,3.73429391092418e-33,CD8-LAYN,CDKN2A
9.8800743932589e-38,0.307404984163377,0.153,0.063,4.45275192755392e-33,CD8-LAYN,ZBED2
1.05596643330925e-37,0.292341938842231,0.148,0.061,4.75902952163813e-33,CD8-LAYN,SLC27A2
1.20493895999967e-37,0.398039326930608,0.15,0.061,5.4304189049265e-33,CD8-LAYN,SOX4
3.70474289382889e-37,-0.589839036191931,0.062,0.201,1.6696535273908e-32,CD8-LAYN,CCR6
5.15238175295961e-37,0.448057575593148,0.619,0.484,2.32207540842384e-32,CD8-LAYN,C9orf142
1.53188135753771e-36,-0.464713660651776,0.044,0.175,6.90388290215097e-32,CD8-LAYN,FBLN7
1.54150184668161e-36,-0.331775040526765,0.852,0.895,6.94724052262468e-32,CD8-LAYN,TOMM7
1.6721755318157e-36,0.3917452398189,0.425,0.276,7.53616068678698e-32,CD8-LAYN,TWF2
2.61583479861156e-36,0.317292497491973,0.179,0.082,1.17890442703826e-31,CD8-LAYN,ALAS1
3.69291986579912e-36,0.411370179690095,0.582,0.426,1.66432512511835e-31,CD8-LAYN,GSTP1
4.67003601507859e-36,0.377841375323616,0.206,0.098,2.10469183127562e-31,CD8-LAYN,CCL3L3
5.47197291951581e-36,0.325669180138903,0.163,0.072,2.46610875536739e-31,CD8-LAYN,UBE2F
8.38315613101218e-36,0.44942735804227,0.374,0.234,3.77812080512457e-31,CD8-LAYN,PTPN6
1.35822577831278e-35,0.420025007715993,0.704,0.576,6.12125193770004e-31,CD8-LAYN,PDIA3
1.39840559808384e-35,0.644625951219527,0.374,0.235,6.30233434944424e-31,CD8-LAYN,ATF3
1.64493729558053e-35,0.297537658051095,0.194,0.093,7.41340340372232e-31,CD8-LAYN,GTF3C1
1.72960005820142e-35,0.514458792144179,0.705,0.584,7.79496154230214e-31,CD8-LAYN,PKM
2.02697729675236e-35,0.317549859792267,0.207,0.102,9.13518128100355e-31,CD8-LAYN,SIPA1L1
2.52772748860479e-35,0.332604862360618,0.247,0.131,1.13919622456441e-30,CD8-LAYN,SYT11
4.07844220025786e-35,0.385992863990503,0.275,0.153,1.83807233081221e-30,CD8-LAYN,PLEKHF1
5.75205721993803e-35,0.421047385438036,0.776,0.669,2.59233714788167e-30,CD8-LAYN,PGK1
7.25821022084278e-35,0.379286633061367,0.312,0.183,3.27113018232942e-30,CD8-LAYN,PTPRA
8.08288700662942e-35,0.399046424609815,0.319,0.19,3.64279551614774e-30,CD8-LAYN,TRAF5
1.72155715079173e-34,-0.410825341731786,0.971,0.979,7.75871376718815e-30,CD8-LAYN,RPS29
2.0366649466893e-34,0.369902003559463,0.302,0.174,9.17884158173936e-30,CD8-LAYN,SLC1A5
2.16229379185724e-34,-0.389761955269681,0.985,0.989,9.7450256611422e-30,CD8-LAYN,RPL13A
3.20658358715206e-34,0.308800102147975,0.273,0.149,1.44514309105769e-29,CD8-LAYN,PLA2G16
4.30698575125738e-34,-0.510380398612506,0.087,0.225,1.94107233837668e-29,CD8-LAYN,TNFSF8
4.60418300553037e-34,0.32244594249169,0.222,0.114,2.07501319693243e-29,CD8-LAYN,PAM
7.14507738872743e-34,-0.659395324440082,0.3,0.45,3.22014347755168e-29,CD8-LAYN,PIM2
7.57909162372319e-34,-0.256701670996057,0.976,0.977,3.41574501297957e-29,CD8-LAYN,RPL10A
9.49038577663789e-34,0.401131828819675,0.551,0.406,4.27712706181516e-29,CD8-LAYN,ZYX
9.83112580909867e-34,-0.625370361610707,0.472,0.602,4.43069177964459e-29,CD8-LAYN,SLC2A3
1.55990381946109e-33,0.351186493258889,0.245,0.131,7.03017453354723e-29,CD8-LAYN,ECI2
1.72340294648099e-33,0.379601577172311,0.632,0.49,7.7670323992005e-29,CD8-LAYN,DRAP1
1.76845442726671e-33,0.295096293230672,0.147,0.063,7.9700704128056e-29,CD8-LAYN,PRKD3
8.59480979821167e-33,0.301016212751414,0.162,0.073,3.87350887985804e-28,CD8-LAYN,GCNT1
